# _tick,_time,train_seconds,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size
3639,1654757540.5048125,7901.6,24427520,40.26057434082031,2469.527099609375,-112.50325012207031,-125.36280059814453,26.24604034423828,-13.386488914489746,64
3640,1654757543.911394,7906.7,24437760,47.29515838623047,2230.770751953125,-2.0222015380859375,-10.745706558227539,22.045082092285156,-13.321577072143555,64
3641,1654757545.5001237,7906.7,24442880,-8.089652061462402,2188.855712890625,56.6920166015625,36.08058547973633,34.07789993286133,-13.466466903686523,64
3642,1654757547.021039,7906.7,24448000,24.43613052368164,2220.882568359375,-19.261409759521484,-29.84772300720215,24.103099822998047,-13.516786575317383,64
3643,1654757548.6850972,7906.7,24453120,-25.864154815673828,2182.203857421875,106.74712371826172,89.72340393066406,30.487194061279297,-13.46347713470459,64
3644,1654757550.2691355,7911.7,24458240,38.30280303955078,2414.956787109375,-75.80938720703125,-82.63301086425781,20.390727996826172,-13.56710433959961,64
3645,1654757551.7909129,7911.7,24463360,22.61622428894043,1875.7366943359375,-18.94723129272461,-47.18711471557617,41.699684143066406,-13.459799766540527,64
3646,1654757553.325577,7911.7,24468480,28.51081085205078,2129.84423828125,79.15846252441406,67.42050170898438,24.942703247070312,-13.20474624633789,64
3647,1654757554.9452157,7916.7,24473600,79.44779205322266,2224.719970703125,-173.7604522705078,-176.37994384765625,15.839167594909668,-13.219681739807129,64
3648,1654757558.1024446,7916.7,24483840,84.96485900878906,1904.807861328125,164.396728515625,131.30606079101562,46.32453155517578,-13.233861923217773,64
3649,1654757559.6668196,7921.7,24488960,30.62203598022461,1996.640625,-133.2866668701172,-145.086669921875,25.00274085998535,-13.202740669250488,64
3650,1654757561.3357682,7921.7,24494080,72.02452087402344,1679.984619140625,167.0657501220703,129.89105224609375,50.40767288208008,-13.232969284057617,64
3651,1654757562.9478168,7921.7,24499200,-6.991240978240967,1822.4677734375,-87.27996826171875,-87.15708923339844,13.076602935791016,-13.199477195739746,64
3652,1654757567.797022,7926.7,24514560,61.436546325683594,2137.005615234375,254.83544921875,182.03759765625,86.37232971191406,-13.57446002960205,64
3653,1654757569.4013124,7931.7,24519680,12.699651718139648,2090.355224609375,-45.96333312988281,-58.3087043762207,25.794673919677734,-13.44930362701416,64
3654,1654757570.9912064,7931.7,24524800,61.7918815612793,2543.994384765625,-309.8536682128906,-305.20849609375,8.788406372070312,-13.433568954467773,64
3655,1654757577.512414,7936.7,24545280,-31.720630645751953,2211.73681640625,-63.21912384033203,-67.8524169921875,18.365901947021484,-13.732608795166016,64
3656,1654757579.0833073,7941.7,24550400,161.33737182617188,2449.522705078125,64.3967514038086,45.78429412841797,32.50181579589844,-13.889357566833496,64
3657,1654757580.6916122,7941.7,24555520,28.449878692626953,2317.41796875,-15.136053085327148,-17.45043182373047,16.278133392333984,-13.963754653930664,64
3658,1654757582.2379856,7941.7,24560640,28.41978645324707,1987.219970703125,-4.767407417297363,-9.76235580444336,19.129478454589844,-14.134530067443848,64
3659,1654757583.879406,7946.7,24565760,76.60250854492188,2134.983154296875,-20.118858337402344,-35.2064323425293,29.006803512573242,-13.919228553771973,64
3660,1654757585.4872928,7946.7,24570880,61.35011672973633,2223.447265625,-2.0476503372192383,-15.563823699951172,27.495908737182617,-13.979735374450684,64
3661,1654757587.063178,7946.7,24576000,59.80740737915039,2097.884765625,-33.01654052734375,-34.775848388671875,15.748172760009766,-13.98886489868164,64
3662,1654757588.6296282,7946.7,24581120,14.161518096923828,2185.0537109375,-197.92294311523438,-189.8397979736328,5.535009860992432,-13.618144989013672,64
3663,1654757590.1824012,7951.7,24586240,24.993179321289062,2103.671630859375,7.374532699584961,-1.9014568328857422,22.882883071899414,-13.606893539428711,64
3664,1654757591.7141876,7951.7,24591360,105.75669860839844,2239.57275390625,150.69984436035156,132.65887451171875,31.549741744995117,-13.508773803710938,64
3665,1654757593.2599132,7951.7,24596480,28.223739624023438,2030.234375,24.11334800720215,10.575587272644043,27.050045013427734,-13.512285232543945,64
3666,1654757594.8403454,7956.7,24601600,-2.509995222091675,1943.270751953125,-135.23458862304688,-126.47554016113281,4.696076393127441,-13.455123901367188,64
3667,1654757596.4166422,7956.7,24606720,44.059226989746094,2121.440185546875,23.037588119506836,7.221836090087891,29.274051666259766,-13.45829963684082,64
3668,1654757598.1154406,7956.7,24611840,82.49848937988281,2151.50244140625,152.12960815429688,132.73605346679688,32.96533966064453,-13.571775436401367,64
3669,1654757601.4242973,7961.7,24622080,27.646228790283203,2271.706787109375,120.55853271484375,93.24566650390625,40.97944259643555,-13.666579246520996,64
3670,1654757603.069966,7961.7,24627200,116.42356872558594,1953.8431396484375,226.45848083496094,172.34469604492188,67.77068328857422,-13.656912803649902,64
3671,1654757604.6274514,7966.7,24632320,35.1402473449707,1988.6015625,-98.55863952636719,-100.45118713378906,15.510287284851074,-13.617733001708984,64
3672,1654757607.7869105,7966.7,24642560,88.13858032226562,2113.07080078125,-268.232421875,-261.755126953125,7.235454559326172,-13.712748527526855,64
3673,1654757609.373179,7971.7,24647680,156.4430389404297,2146.639404296875,-209.248046875,-199.08023071289062,3.573552131652832,-13.741362571716309,64
3674,1654757612.5382109,7971.7,24657920,71.9688720703125,1741.7918701171875,-161.08509826660156,-162.34645080566406,15.085237503051758,-13.82388973236084,64
3675,1654757614.1452503,7976.7,24663040,77.40959167480469,1928.5125732421875,-68.90567016601562,-77.82159423828125,22.7407169342041,-13.824790000915527,64
3676,1654757615.8193567,7976.7,24668160,59.7309684753418,2304.234619140625,-70.23723602294922,-82.137939453125,25.683345794677734,-13.78264045715332,64
3677,1654757617.3169131,7976.7,24673280,33.08032989501953,2144.37060546875,-35.253517150878906,-48.480186462402344,27.12411117553711,-13.897441864013672,64
3678,1654757620.3663523,7981.7,24683520,85.197265625,2541.4755859375,-106.17630767822266,-99.24342346191406,7.01007080078125,-13.94295597076416,64
3679,1654757622.096807,7981.7,24688640,180.39439392089844,1950.5462646484375,-133.81387329101562,-127.9461669921875,8.199228286743164,-14.066937446594238,64
3680,1654757623.7001233,7981.7,24693760,-21.89082908630371,2139.939208984375,145.4228057861328,122.1922607421875,37.304569244384766,-14.07402515411377,64
3681,1654757627.024667,7986.7,24704000,111.72887420654297,2062.27294921875,-113.27696228027344,-109.89945983886719,10.56574535369873,-13.943242073059082,64
3682,1654757628.580855,7986.7,24709120,68.15177917480469,1889.324462890625,150.13723754882812,118.80303955078125,45.303279876708984,-13.96907901763916,64
3683,1654757630.3359087,7991.7,24714240,81.69475555419922,2160.9853515625,31.29247283935547,11.179093360900879,34.02267074584961,-13.909290313720703,64
3684,1654757631.9611907,7991.7,24719360,41.936485290527344,2188.217041015625,59.369632720947266,10.722846984863281,62.657203674316406,-14.010416984558105,64
3685,1654757638.4556894,7996.7,24739840,61.39999008178711,2395.828125,19.984333038330078,5.829660415649414,28.41378402709961,-14.259114265441895,64
3686,1654757640.1189125,8001.7,24744960,24.44021987915039,2196.406982421875,-17.377933502197266,-20.34511947631836,17.223804473876953,-14.256619453430176,64
3687,1654757641.7474635,8001.7,24750080,27.20983123779297,1993.1522216796875,91.18193054199219,77.61389923095703,27.957904815673828,-14.389877319335938,64
3688,1654757643.3191283,8001.7,24755200,73.4710464477539,2286.915771484375,91.20667266845703,74.8759994506836,30.662433624267578,-14.331767082214355,64
3689,1654757644.8951788,8006.7,24760320,21.239927291870117,2235.864990234375,146.80935668945312,99.06216430664062,62.03068923950195,-14.283493041992188,64
3690,1654757646.4117582,8006.7,24765440,62.244258880615234,2325.10791015625,-57.861572265625,-75.04872131347656,31.361194610595703,-14.174043655395508,64
3691,1654757651.2038913,8011.7,24780800,21.047897338867188,2528.140380859375,-17.228958129882812,-46.136680603027344,43.05691146850586,-14.149188995361328,64
3692,1654757652.7073169,8011.7,24785920,46.46314239501953,2694.98681640625,-133.1422119140625,-142.30020141601562,23.189123153686523,-14.031134605407715,64
3693,1654757657.6907563,8016.7,24801280,64.18276977539062,2523.024169921875,-3.0761003494262695,-23.894840240478516,34.8846549987793,-14.06591510772705,64
3694,1654757659.3425403,8021.7,24806400,32.19999694824219,2392.86572265625,-188.5942840576172,-181.05551147460938,6.459829330444336,-13.99859619140625,64
3695,1654757660.9072425,8021.7,24811520,127.98158264160156,2398.272216796875,170.33993530273438,138.03286743164062,46.34858703613281,-14.041525840759277,64
3696,1654757662.5431209,8021.7,24816640,15.184906005859375,2178.78271484375,-85.23233795166016,-89.00250244140625,17.899459838867188,-14.129295349121094,64
3697,1654757664.0353408,8026.7,24821760,129.11671447753906,2299.39501953125,-94.86813354492188,-92.03111267089844,11.402238845825195,-14.239256858825684,64
3698,1654757665.7040691,8026.7,24826880,196.06466674804688,2327.2626953125,-157.5433807373047,-149.24349975585938,5.989466667175293,-14.289345741271973,64
3699,1654757667.368695,8026.7,24832000,16.990299224853516,2231.244873046875,-16.538015365600586,-28.41623306274414,26.197002410888672,-14.318784713745117,64
3700,1654757669.006336,8031.8,24837120,30.70996856689453,2130.890625,-78.59593963623047,-83.50830078125,19.172504425048828,-14.260137557983398,64
3701,1654757672.1836,8031.8,24847360,52.44713592529297,2260.635498046875,547.5834350585938,477.18048095703125,84.7756576538086,-14.372684478759766,64
3702,1654757675.457894,8036.8,24857600,40.93613052368164,2050.8056640625,-27.643264770507812,-42.13920211791992,28.717069625854492,-14.221131324768066,64
3703,1654757677.0385184,8036.8,24862720,33.41112518310547,2455.162109375,-167.69784545898438,-161.71478271484375,8.318437576293945,-14.301497459411621,64
3704,1654757680.4137185,8041.8,24872960,8.099273681640625,2036.919921875,184.28271484375,165.29107666015625,33.35322570800781,-14.361594200134277,64
3705,1654757681.9853306,8041.8,24878080,37.0800666809082,2424.12158203125,136.670654296875,124.4802017211914,26.51413345336914,-14.323686599731445,64
3706,1654757683.6627777,8041.8,24883200,75.21903228759766,2188.863037109375,-234.4471893310547,-237.12371826171875,17.017810821533203,-14.341276168823242,64
3707,1654757685.2252762,8046.8,24888320,61.186676025390625,2132.57080078125,400.9903259277344,326.5631103515625,88.79534149169922,-14.368146896362305,64
3708,1654757686.8473678,8046.8,24893440,20.160064697265625,1816.0452880859375,39.18109130859375,25.890201568603516,27.62668228149414,-14.335793495178223,64
3709,1654757688.6019058,8046.8,24898560,94.00431823730469,2502.127685546875,-86.9770278930664,-93.9337158203125,21.21936798095703,-14.262678146362305,64
3710,1654757690.1605856,8051.8,24903680,75.63790893554688,1842.077392578125,-123.08818054199219,-114.86407470703125,5.938481330871582,-14.162588119506836,64
3711,1654757691.754243,8051.8,24908800,45.88828659057617,2201.414794921875,229.5440216064453,191.67919921875,52.12771224975586,-14.262889862060547,64
3712,1654757693.362825,8051.8,24913920,42.440093994140625,2098.298583984375,-52.01628112792969,-54.925167083740234,17.124671936035156,-14.215787887573242,64
3713,1654757694.936571,8056.8,24919040,34.11582565307617,1568.927734375,85.12818145751953,75.01153564453125,24.29395294189453,-14.177309036254883,64
3714,1654757696.5553615,8056.8,24924160,63.763092041015625,2268.75634765625,-15.197030067443848,-28.824031829833984,27.704967498779297,-14.07796573638916,64
3715,1654757698.2088969,8056.8,24929280,-4.203887939453125,1920.2056884765625,92.7880859375,77.03211212158203,29.601356506347656,-13.845381736755371,64
3716,1654757699.7120328,8061.8,24934400,84.30996704101562,1792.4530029296875,94.96055603027344,63.358619689941406,45.680362701416016,-14.0784330368042,64
3717,1654757701.313677,8061.8,24939520,73.63327026367188,1912.748291015625,109.8602523803711,85.216064453125,38.55923080444336,-13.915045738220215,64
3718,1654757702.9976866,8061.8,24944640,55.05397415161133,1606.8109130859375,97.50675964355469,82.84010314941406,28.675098419189453,-14.008434295654297,64
3719,1654757704.5685248,8066.8,24949760,14.555875778198242,2172.129638671875,-162.01463317871094,-163.73788452148438,15.827554702758789,-14.1043119430542,64
3720,1654757706.1178498,8066.8,24954880,8.669744491577148,1841.4031982421875,435.38592529296875,380.28460693359375,69.20399475097656,-14.102670669555664,64
3721,1654757709.490792,8071.8,24965120,89.8974380493164,2058.773681640625,-53.20983123779297,-71.36760711669922,32.17550277709961,-14.017724990844727,64
3722,1654757711.0966148,8071.8,24970240,25.125717163085938,1869.390625,-27.203624725341797,-31.36444854736328,18.13652801513672,-13.975703239440918,64
3723,1654757712.679985,8071.8,24975360,30.710264205932617,1658.6658935546875,106.9368667602539,94.52444458007812,26.221805572509766,-13.809379577636719,64
3724,1654757714.2847028,8076.8,24980480,18.234603881835938,2000.8494873046875,-18.976150512695312,-25.567428588867188,20.39934730529785,-13.808069229125977,64
3725,1654757715.8090222,8076.8,24985600,20.314931869506836,2077.909423828125,25.426124572753906,12.22818374633789,27.203563690185547,-14.005623817443848,64
3726,1654757717.361965,8076.8,24990720,23.829988479614258,1909.4185791015625,-21.37160301208496,-27.18165397644043,19.713735580444336,-13.903684616088867,64
3727,1654757718.9323618,8081.8,24995840,81.09945678710938,1780.703125,32.163795471191406,27.901647567749023,18.047840118408203,-13.78569221496582,64
3728,1654757722.230853,8081.8,25006080,8.30471134185791,2142.02978515625,41.78804016113281,26.409561157226562,29.554424285888672,-14.175946235656738,64
3729,1654757723.7186108,8081.8,25011200,50.163787841796875,1903.5703125,78.96533203125,70.8833999633789,22.377384185791016,-14.295459747314453,64
3730,1654757725.3445997,8086.8,25016320,61.8846549987793,1977.8131103515625,-1.5480947494506836,-9.017265319824219,21.84523582458496,-14.376065254211426,64
3731,1654757726.9008172,8086.8,25021440,36.85212707519531,1902.67578125,88.24220275878906,81.93814086914062,20.62872886657715,-14.32467269897461,64
3732,1654757728.5451007,8086.8,25026560,19.40488052368164,2064.02734375,-169.00767517089844,-169.17498779296875,14.649153709411621,-14.48183536529541,64
3733,1654757730.2287927,8091.8,25031680,95.38054656982422,1588.593017578125,-1.6008529663085938,-4.837547302246094,17.783784866333008,-14.547090530395508,64
3734,1654757731.9282358,8091.8,25036800,52.96413803100586,2275.569091796875,101.11689758300781,87.2235336303711,28.50205421447754,-14.60869026184082,64
3735,1654757733.5880647,8091.8,25041920,18.46573257446289,2184.394287109375,-130.08309936523438,-128.54660034179688,13.000770568847656,-14.537267684936523,64
3736,1654757735.225374,8096.8,25047040,-1.5003575086593628,1726.3040771484375,-12.37147331237793,-17.222570419311523,19.502521514892578,-14.651424407958984,64
3737,1654757736.8789687,8096.8,25052160,1.280005693435669,1467.5625,142.30213928222656,119.88058471679688,37.035335540771484,-14.613785743713379,64
3738,1654757738.4009764,8096.8,25057280,80.25209045410156,2445.189208984375,-136.3463897705078,-138.9940185546875,17.25472640991211,-14.60710334777832,64
